,projectname,classification,commenttext,label,code,yes_vote,no_vote
2733,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLCheckBox2#buildModel()
     */",no,undetermined,0,9
2734,argouml,WITHOUT_CLASSIFICATION,// If possible we determine this by checking the destination // and source Figs are the same. If this is not possible // because the edge is not yet connected then we check the // model.,no,undetermined,0,9
2735,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLComboBox2#UMLComboBox2( UMLComboBoxModel2,
     *      Action, boolean)
     */",no,undetermined,0,9
2736,argouml,WITHOUT_CLASSIFICATION,// Remove null characters at the end,no,undetermined,0,9
2737,argouml,WITHOUT_CLASSIFICATION,// Link,no,undetermined,0,9
2738,argouml,WITHOUT_CLASSIFICATION,"/* None of the menu-items below apply
         * when multiple modelelements are selected:*/",no,undetermined,0,9
2739,argouml,WITHOUT_CLASSIFICATION,"/* The divider line should be visible, so no need to change its color. */",no,undetermined,0,9
2740,argouml,WITHOUT_CLASSIFICATION,// generalizations are not required to have unique names within a // namespace,no,undetermined,0,9
2741,argouml,DESIGN,// TODO: TagDefinitions are gone from UML 2 // they are now Properties of Stereotypes;,yes,undetermined,9,0
2742,argouml,IMPLEMENTATION,// Don't know what to do otherwise,yes,undetermined,2,7
2743,argouml,WITHOUT_CLASSIFICATION,// When call by contructor : no one is selected,no,undetermined,0,9
2744,argouml,WITHOUT_CLASSIFICATION,// NOTE: This listener needs to always be active // even if this tab isn't visible,no,undetermined,0,9
2745,argouml,WITHOUT_CLASSIFICATION,// TODO:,no,undetermined,4,5
2746,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,1,8
2747,argouml,WITHOUT_CLASSIFICATION,"//        newMenu.setText(Translator.localize(""action.new""));",no,undetermined,0,9
2748,argouml,WITHOUT_CLASSIFICATION,// in middle of interval,no,undetermined,0,9
2749,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.ui.PopupGenerator#getPopUpActions(java.awt.event.MouseEvent)
     */",no,undetermined,0,9
2750,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
2751,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFilled(boolean)
     */",no,undetermined,0,9
2752,argouml,WITHOUT_CLASSIFICATION,// Different lengths:,no,undetermined,0,9
2753,argouml,WITHOUT_CLASSIFICATION,// we have to give a message to user and set the system to unsaved!,no,undetermined,0,9
2754,argouml,DESIGN,// TODO: ProjectBrowser doesn't need to mediate this conversation // Use an event listener in the ToDoPane to communicate instead. - tfm,yes,undetermined,7,2
2755,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
2756,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.FocusListener#focusLost(java.awt.event.FocusEvent)
     */",no,undetermined,0,9
2757,argouml,WITHOUT_CLASSIFICATION,// Let's save this project in the mru list,no,undetermined,1,8
2758,argouml,WITHOUT_CLASSIFICATION,// the project changed,no,undetermined,0,9
2759,argouml,WITHOUT_CLASSIFICATION,/* TODO: Do we need to clone the stereotype(s)? */,no,undetermined,7,2
2760,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */",no,undetermined,0,9
2761,argouml,WITHOUT_CLASSIFICATION,// Get Features owned by those Classifiers,no,undetermined,0,9
2762,argouml,WITHOUT_CLASSIFICATION,"/*
     * North, South, West, East, South-West
     */",no,undetermined,0,9
2763,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
2764,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.Poster#stillValid(
     *      org.argouml.cognitive.ToDoItem, org.argouml.cognitive.Designer)
     */",no,undetermined,0,9
2765,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.UmlHelper#getDestination(java.lang.Object)
     */",no,undetermined,0,9
2766,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.AbstractActionCheckBoxMenuItem#toggleValueOfTarget(java.lang.Object)
     */",no,undetermined,0,9
2767,argouml,WITHOUT_CLASSIFICATION,/* MMessage */,no,undetermined,0,9
2768,argouml,WITHOUT_CLASSIFICATION,"/*
         *  Extend, Include, UseCaseInstance & ExtensionPoint not implemented
         */",no,undetermined,0,9
2769,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,9
2770,argouml,WITHOUT_CLASSIFICATION,"//umlReserved.add(""copy""); //umlReserved.add(""create"");",no,undetermined,0,9
2771,argouml,WITHOUT_CLASSIFICATION,//parse the text that was edited,no,undetermined,0,9
2772,argouml,WITHOUT_CLASSIFICATION,// InteractionInstanceSets will get deleted automatically // because they are associated by composition,no,undetermined,0,9
2773,argouml,DESIGN,"/**
         * TODO: Copied from UmlDiagramRenderer.
         *
         * Find the Figs in the given layer that should be the source and
         * destination and attach these to either end of the FigEdge
         * @param layer the layer to look for the FigNodes
         * @param newEdge The edge to attach
         */",yes,undetermined,8,1
2774,argouml,WITHOUT_CLASSIFICATION,"/*
     * Create a diagram.  This 4-arg version is only for internal use.  The
     * 'namespace' argument is deprecated and not used in the new APIs.
     */",no,undetermined,0,9
2775,argouml,WITHOUT_CLASSIFICATION,"/*
     * If the user double clicks on any part of this FigNode, pass it
     * down to one of the internal Figs.  This allows the user to
     * initiate direct text editing.
     *
     * @see java.awt.event.MouseListener#mouseClicked(java.awt.event.MouseEvent)
     */",no,undetermined,1,8
2776,argouml,WITHOUT_CLASSIFICATION,// For classifiers,no,undetermined,0,9
2777,argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */,no,undetermined,0,9
2778,argouml,WITHOUT_CLASSIFICATION,"// There was a comment saying that the below has no cycles, but // Classycle thinks there's a cycle here too, so I believe there // really is one - tfm 20070702 //            ""org.argouml.uml.cognitive.critics"",",no,undetermined,1,8
2779,argouml,WITHOUT_CLASSIFICATION,/* 4.5.2.35 ProgrammingLanguageDataType */,no,undetermined,0,9
2780,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
2781,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for an Actor to contain,no,undetermined,0,9
2782,argouml,IMPLEMENTATION,// TODO is it possible to use more than one variable?,yes,undetermined,9,0
2783,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLComboBoxModel#getSelectedModelElement()
     */",no,undetermined,0,9
2784,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
2785,argouml,WITHOUT_CLASSIFICATION,"/*
                 * NOTE: Although WFR #3 in section 2.11.3.5 UseCase of the
                 * UML 1.4 spec says ""A UseCase cannot contain any
                 * Classifiers,"" the OCL is actually self.contents->isEmpty
                 * which would seem to imply it can't contain any elements
                 * - tfm - 20060416
                 */",no,undetermined,0,9
2786,argouml,WITHOUT_CLASSIFICATION,// verify the size of the new list,no,undetermined,0,9
2787,argouml,WITHOUT_CLASSIFICATION,// //   see if there is already an element with the same name //,no,undetermined,0,9
2788,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,9
2789,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,1,8
2790,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getLineColor()
     */",no,undetermined,0,9
2791,argouml,WITHOUT_CLASSIFICATION,/*(MCompositeState)*/,no,undetermined,0,9
2792,argouml,WITHOUT_CLASSIFICATION,// There are no regions so create one and // place the vertex there.,no,undetermined,0,9
2793,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // events,no,undetermined,0,9
2794,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for an SimpleState to contain,no,undetermined,0,9
2795,argouml,WITHOUT_CLASSIFICATION,"// Only reset the text if the two are not the same (i.e the fig // has // moved, rather than we've just edited the text, when // setTargetBBox() // will have made them the same). Note that styleBounds could // be null, // so we do the test this way round.",no,undetermined,1,8
2796,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.Component#getSize()
     */",no,undetermined,0,9
2797,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no,undetermined,0,9
2798,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getLineColor()
     */",no,undetermined,0,9
2799,argouml,DESIGN,"// TODO: ActionState, CallState, and SubactivityState have been replaced // in UML 2.0 by explicitly modeled Actions",yes,undetermined,9,0
2800,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.Action#isEnabled()
     */",no,undetermined,0,9
2801,argouml,WITHOUT_CLASSIFICATION,//newOp.setOwnerScope(op.getOwnerScope()); // //not needed in case of operation,no,undetermined,0,9
2802,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // VetoableChangeListener implementation,no,undetermined,0,9
2803,argouml,DOCUMENTATION,"/**
 * TODO: Document!
 * 
 * @author penyaskito
 */",yes,undetermined,9,0
2804,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.tree.TreeCellRenderer#getTreeCellRendererComponent(
     * javax.swing.JTree, java.lang.Object, boolean, boolean, boolean, int,
     * boolean)
     */",no,undetermined,0,9
2805,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,9
2806,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.UMLDiagram#propertyChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,0,9
2807,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#renderingChanged()
     */",no,undetermined,0,9
2808,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#predicate2(java.lang.Object,
     *      org.argouml.cognitive.Designer)
     */",no,undetermined,0,9
2809,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#predicate2(
     *      java.lang.Object, org.argouml.cognitive.Designer)
     */",no,undetermined,0,9
2810,argouml,WITHOUT_CLASSIFICATION,// TODO: what about ObjectNode? //        return org.eclipse.uml2.uml.ObjectNode.class;        ,no,undetermined,9,0
2811,argouml,WITHOUT_CLASSIFICATION,// Nothing to do - we get all events automatically,no,undetermined,0,9
2812,argouml,WITHOUT_CLASSIFICATION,"/**
     * Clone this figure. After the base clone method has been called determine
     * which child figs of the clone represent the name, stereotype and port.
     * <p>
     * TODO: enclosedFigs, encloser and eventSenders may also need to be cloned.
     *
     * @see java.lang.Object#clone()
     * @return the cloned figure
     */",no,undetermined,8,1
2813,argouml,IMPLEMENTATION,// TODO: implement,yes,undetermined,8,1
2814,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,9
2815,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // accessors,no,undetermined,0,9
2816,argouml,DESIGN,// TODO: Move the magic number 4 to a descriptive constant,yes,undetermined,8,1
2817,argouml,WITHOUT_CLASSIFICATION,"/*
                     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
                     */",no,undetermined,0,9
2818,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.KeyListener#keyReleased(java.awt.event.KeyEvent)
     */",no,undetermined,0,9
2819,argouml,WITHOUT_CLASSIFICATION,"// show a chooser dialog for the file name, only xmi is allowed",no,undetermined,0,9
2820,argouml,WITHOUT_CLASSIFICATION,"// if we've found the module model, log it // and place it in the map so we don't have to // find it if we need it again.",no,undetermined,0,9
2821,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no,undetermined,0,9
2822,argouml,WITHOUT_CLASSIFICATION,// avoid GEF calcDrawingArea bug when nothing in a diagram.,no,undetermined,1,8
2823,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,9
2824,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,9
2825,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLRadioButtonPanel#buildModel()
     */",no,undetermined,0,9
2826,argouml,WITHOUT_CLASSIFICATION,// ignored,no,undetermined,0,9
2827,argouml,WITHOUT_CLASSIFICATION,"/* To be really sure, let's add the operation
             * that is linked to the action in the model,
             * too - if it is not listed yet.
             * We need this, incase an operation is moved
             * out of the package,
             * or maybe with imported XMI...
             */",no,undetermined,1,8
2828,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.event.DocumentListener#insertUpdate(javax.swing.event.DocumentEvent)
     */",no,undetermined,0,9
2829,argouml,WITHOUT_CLASSIFICATION,// end class AndCM,no,undetermined,0,9
2830,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
2831,argouml,WITHOUT_CLASSIFICATION,"/* Let's create a class with the given name, otherwise
         * the user will not understand why we refuse his input! */",no,undetermined,3,6
2832,argouml,DESIGN,"/**
     * TODO: this needs work so that users can set the font
     * size through a gui preference window.
     */",yes,undetermined,9,0
2833,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getModelManagementHelper()
     */",no,undetermined,0,9
2834,argouml,DESIGN,"/*
         * TODO: mvw: do we really look into super-types of the stereotype, or
         * should we be looking into super-types of the baseclass?
         */",yes,undetermined,8,1
2835,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,9
2836,argouml,WITHOUT_CLASSIFICATION,// Do nothing - these buttons are not shown.,no,undetermined,0,9
2837,argouml,DESIGN,"/**
     * The singleton instance.
     *
     * TODO: Why is this a singleton? Wouldn't it be better to have exactly
     * one for every Explorer?
     */",yes,undetermined,8,1
2838,argouml,WITHOUT_CLASSIFICATION,"// In this case, the bounds (of the box) are determined // by the FigClassAssociationClass",no,undetermined,0,9
2839,argouml,WITHOUT_CLASSIFICATION,// Gone in UML 2.x - just Classifier now,no,undetermined,0,9
